id,holiday,workingday,humidity,windspeed,demand,temp_code,weather_code
403,No,Yes,80,11.0014,4.890349128,9.02-11.365-Cold,-2
404,No,Yes,80,8.9981,4.59511985,9.02-11.365-Cold,-2
405,No,Yes,87,0,4.418840608,9.02-13.635-Cold,-2
406,No,Yes,93,7.0015,3.713572067,9.02-12.12-Cold,-2
407,No,Yes,93,6.0032,3.496507561,9.02-12.88-Cold,-2
408,No,Yes,93,0,2.995732274,9.02-13.635-Cold,-2
409,No,Yes,93,0,1.098612289,9.02-13.635-Cold,-2
410,No,Yes,93,8.9981,1.945910149,20.66-11.365-Mild,-3
411,No,Yes,93,8.9981,1.098612289,9.02-11.365-Cold,-3
412,No,Yes,93,8.9981,0.6931471806,9.02-11.365-Cold,-3
413,No,Yes,93,6.0032,1.945910149,9.02-12.88-Cold,-2
414,No,Yes,93,6.0032,3.465735903,9.02-12.88-Cold,-2
415,No,Yes,92,7.0015,4.49980967,9.84-12.88-Cold,-2
416,No,Yes,93,7.0015,5.283203729,20.66-12.88-Mild,-2
417,No,Yes,93,7.0015,4.691347882,9.84-12.88-Cold,-2
418,No,Yes,93,8.9981,3.850147602,10.66-13.635-Mild,-2
419,No,Yes,87,6.0032,3.951243719,11.48-15.15-Mild,-2
420,No,Yes,81,6.0032,4.248495242,12.3-15.91-Mild,-2
421,No,Yes,62,19.0012,4.356708827,16.4-24.19-Mild,-1
422,No,Yes,58,16.9979,4.317488114,16.4-20.455-Mild,-1
423,No,Yes,54,19.0012,4.406719247,20.67-20.455-Mild,-1
424,No,Yes,58,26.0027,4.644390899,15.58-19.695-Mild,-1
425,No,Yes,57,22.0028,5.283203729,14.76-16.665-Mild,-1
426,No,Yes,61,19.0012,5.081404365,13.94-15.91-Mild,-1
427,No,Yes,57,27.9993,4.718498871,13.12-14.395-Mild,-1
428,No,Yes,49,19.9995,4.33073334,13.12-15.15-Mild,-1
429,No,Yes,49,27.9993,4.077537444,13.12-14.395-Mild,-1
430,No,Yes,52,11.0014,4.077537444,12.3-15.15-Mild,-1
431,No,Yes,52,31.0009,3.33220451,12.3-13.635-Mild,-1
432,No,Yes,64,7.0015,2.079441542,6.56-9.09-Cold,-2
433,No,Yes,69,7.0015,1.098612289,6.56-9.09-Cold,-2
434,No,Yes,69,0,0.6931471806,6.56-11.365-Cold,-2
435,No,Yes,69,0,0.6931471806,6.56-11.365-Cold,-2
436,No,Yes,93,0,1.098612289,5.74-10.605-Cold,-3
437,No,Yes,93,0,3.091042453,5.74-10.605-Cold,-3
438,No,Yes,93,0,3.951243719,6.56-11.365-Cold,-3
439,No,Yes,93,0,4.905274778,6.56-11.365-Cold,-3
440,No,Yes,93,0,4.753590191,6.56-11.365-Cold,-2
441,No,Yes,93,0,3.850147602,6.56-11.365-Cold,-2
442,No,Yes,86,0,3.931825633,20.7-12.12-Mild,-2
443,No,Yes,86,0,4.007333185,8.2-12.88-Cold,-2
444,No,Yes,86,0,3.951243719,8.2-12.88-Cold,-2
445,No,Yes,80,6.0032,3.988984047,9.02-12.88-Cold,-2
446,No,Yes,75,,3.951243719,9.84-14.395-Cold,-2
447,No,Yes,75,8.9981,4.158883083,9.84-12.12-Cold,-2
448,No,Yes,75,0,5.170483995,9.84-14.395-Cold,-2
449,No,Yes,81,7.0015,5.123963979,9.84-12.88-Cold,-2
450,No,Yes,81,8.9981,4.682131227,9.84-12.12-Cold,-2
451,No,Yes,87,8.9981,4.304065093,9.02-11.365-Cold,-2
452,No,Yes,87,8.9981,4.158883083,20.71-11.365-Mild,-2
453,No,Yes,87,6.0032,3.583518938,9.02-12.88-Cold,-2
454,No,Yes,93,12.998,2.772588722,8.2-9.85-Cold,-3
455,No,Yes,93,7.0015,0.6931471806,9.02-12.12-Cold,-3
456,No,Yes,93,12.998,1.098612289,9.02-11.365-Cold,-3
457,No,Yes,93,8.9981,1.386294361,9.02-11.365-Cold,-3
458,No,Yes,93,8.9981,0,20.72-11.365-Mild,-3
459,No,Yes,93,19.0012,0,9.02-10.605-Cold,-3
460,No,Yes,93,7.0015,1.098612289,9.02-12.12-Cold,-3
461,No,Yes,93,7.0015,2.890371758,9.02-12.12-Cold,-3
462,No,Yes,93,15.0013,3.891820298,9.02-10.605-Cold,-3
463,No,Yes,93,15.0013,5.043425117,9.02-10.605-Cold,-3
464,No,Yes,93,6.0032,4.812184355,9.84-12.88-Cold,-2
465,No,Yes,100,0,4.110873864,9.02-13.635-Cold,-2
466,No,Yes,93,12.998,3.951243719,9.84-11.365-Cold,-2
467,No,Yes,93,15.0013,4.158883083,9.84-11.365-Cold,-2
468,No,Yes,93,11.0014,4.317488114,13.94-16.665-Mild,-1
469,No,Yes,82,26.0027,4.143134726,15.58-19.695-Mild,-1
470,No,Yes,76,22.0028,4.33073334,15.58-19.695-Mild,-1
471,No,Yes,71,19.9995,4.634728988,14.76-16.665-Mild,-1
472,No,Yes,53,35.0008,5.247024072,20.74-15.91-Mild,-1
473,No,Yes,42,36.9974,5.204006687,13.94-14.395-Mild,-1
474,No,Yes,45,32.9975,4.510859507,11.48-12.12-Mild,-1
475,No,Yes,48,36.9974,4.317488114,9.84-9.85-Cold,-1
476,No,Yes,47,22.0028,4.143134726,9.02-9.85-Cold,-1
477,No,Yes,44,16.9979,3.688879454,9.02-10.605-Cold,-1
478,No,Yes,44,30.0026,3.465735903,8.2-8.335-Cold,-1
479,No,Yes,40,30.0026,2.48490665,8.2-8.335-Cold,-1
480,No,Yes,44,35.0008,1.609437912,20.75-7.575-Mild,-1
481,No,Yes,43,16.9979,0.6931471806,7.38-8.335-Cold,-1
482,No,Yes,43,16.9979,0,7.38-8.335-Cold,-1
483,No,Yes,50,19.9995,0.6931471806,6.56-6.82-Cold,-1
484,No,Yes,43,23.9994,3.663561646,20.76-6.82-Mild,-1
485,No,Yes,50,22.0028,4.465908119,20.76-6.06-Mild,-1
486,No,Yes,50,23.9994,5.236441963,5.74-6.06-Cold,-1
487,No,Yes,47,,4.890349128,6.56-6.82-Cold,-1
488,No,Yes,43,22.0028,3.951243719,7.38-7.575-Cold,-1
489,No,Yes,43,30.0026,4.158883083,20.76-6.82-Mild,-1
490,No,Yes,40,23.9994,4.234106505,8.2-9.09-Cold,-1
491,No,Yes,40,27.9993,3.931825633,8.2-8.335-Cold,-1
492,No,Yes,37,26.0027,3.850147602,9.02-9.85-Cold,-1
493,No,Yes,37,22.0028,4.094344562,9.02-9.85-Cold,-1
494,No,Yes,37,16.9979,4.356708827,9.02-10.605-Cold,-1
495,No,Yes,40,12.998,5.164785974,20.77-9.85-Mild,-1
496,No,Yes,40,11.0014,4.990432587,20.77-10.605-Mild,-1
497,No,Yes,40,0,4.564348191,8.2-12.88-Cold,-1
498,No,Yes,47,6.0032,4.691347882,8.2-11.365-Cold,-1
499,No,Yes,55,7.0015,3.988984047,7.38-10.605-Cold,-1
500,No,Yes,51,6.0032,3.713572067,7.38-10.605-Cold,-1
501,No,Yes,47,7.0015,3.63758616,8.2-11.365-Cold,-1
502,No,Yes,44,0,2.564949357,20.78-12.88-Mild,-2
503,No,Yes,59,0,1.945910149,6.56-11.365-Cold,-2
504,No,Yes,63,7.0015,0,5.74-8.335-Cold,-2
505,No,Yes,63,7.0015,0,5.74-8.335-Cold,-2
506,No,Yes,63,8.9981,1.945910149,5.74-7.575-Cold,-2
507,No,Yes,55,0,3.33220451,6.56-11.365-Cold,-2
508,No,Yes,59,0,4.465908119,5.74-10.605-Cold,-1
509,No,Yes,74,8.9981,5.393627546,5.74-7.575-Cold,-1
510,No,Yes,80,8.9981,4.844187086,6.56-9.09-Cold,-2
511,No,Yes,51,8.9981,3.931825633,8.2-10.605-Cold,-2
512,No,Yes,51,11.0014,4.158883083,9.02-11.365-Cold,-1
513,No,Yes,48,11.0014,4.454347296,9.84-12.12-Cold,-2
514,No,Yes,50,15.0013,4.406719247,10.66-12.88-Mild,-2
515,No,Yes,45,11.0014,4.510859507,20.8-13.635-Mild,-2
516,No,Yes,48,16.9979,4.49980967,11.48-13.635-Mild,-2
517,No,Yes,42,15.0013,4.59511985,12.3-14.395-Mild,-2
518,No,Yes,56,8.9981,5.323009979,10.66-13.635-Mild,-2
519,No,Yes,60,7.0015,5.043425117,20.81-12.88-Mild,-2
520,No,Yes,65,8.9981,4.634728988,9.84-12.12-Cold,-2
521,No,Yes,65,11.0014,4.262679877,9.84-12.12-Cold,-2
522,No,Yes,70,11.0014,3.761200116,9.84-12.12-Cold,-2
523,No,Yes,65,11.0014,3.828641396,20.81-12.12-Mild,-2
524,No,Yes,70,8.9981,3.433987204,20.81-12.12-Mild,-2
525,No,No,70,11.0014,3.663561646,9.84-12.12-Cold,-2
526,No,No,65,11.0014,2.890371758,9.84-12.12-Cold,-2
527,No,No,75,11.0014,2.833213344,9.84-12.12-Cold,-2
528,No,No,75,11.0014,2.397895273,9.84-12.12-Cold,-2
529,No,No,93,8.9981,2.079441542,9.02-11.365-Cold,-3
530,No,No,100,6.0032,2.197224577,8.2-11.365-Cold,-3
531,No,No,100,0,1.386294361,8.2-12.88-Cold,-3
532,No,No,93,6.0032,1.386294361,9.02-12.88-Cold,-3
533,No,No,100,6.0032,2.302585093,8.2-11.365-Cold,-3
534,No,No,100,6.0032,2.995732274,8.2-11.365-Cold,-3
535,No,No,100,,3.526360525,8.2-10.605-Cold,-3
536,No,No,100,8.9981,3.850147602,9.02-11.365-Cold,-3
537,No,No,100,11.0014,3.951243719,9.02-11.365-Cold,-3
538,No,No,100,11.0014,4.276666119,20.83-11.365-Mild,-3
539,No,No,100,0,4.007333185,9.02-13.635-Cold,-3
540,No,No,100,0,4.094344562,9.02-13.635-Cold,-3
541,No,No,100,8.9981,4.262679877,9.02-11.365-Cold,-3
542,No,No,100,19.0012,4.356708827,9.84-10.605-Cold,-2
543,No,No,93,30.0026,4.418840608,20.84-12.12-Mild,-2
544,No,No,93,30.0026,4.430816799,11.48-12.12-Mild,-2
545,No,No,87,16.9979,4.234106505,12.3-14.395-Mild,-1
546,No,No,100,12.998,4.025351691,10.66-12.88-Mild,-1
547,No,No,93,8.9981,3.80666249,20.84-13.635-Mild,-1
548,No,No,93,15.0013,4.077537444,10.66-12.88-Mild,-1
549,No,No,70,,3.663561646,10.66-12.88-Mild,-1
550,No,No,65,27.9993,3.784189634,10.66-11.365-Mild,-1
551,No,No,60,22.0028,2.995732274,10.66-11.365-Mild,-1
552,No,No,60,6.0032,2.564949357,10.66-14.395-Mild,-1
553,No,No,60,23.9994,0.6931471806,10.66-11.365-Mild,-1
554,No,No,60,15.0013,0,10.66-12.88-Mild,-1
555,No,No,60,15.0013,0,20.85-12.88-Mild,-1
556,No,No,65,11.0014,2.079441542,9.84-12.12-Cold,-1
557,No,No,65,7.0015,3.135494216,9.84-12.88-Cold,-1
558,No,No,56,7.0015,3.80666249,20.86-14.395-Mild,-1
559,No,No,52,16.9979,4.48863637,12.3-14.395-Mild,-1
560,No,No,49,16.9979,4.762173935,13.12-15.15-Mild,-1
561,No,No,46,0,5.159055299,20.86-16.665-Mild,-1
562,No,No,46,0,5.204006687,13.94-18.18-Mild,-1
563,No,No,46,6.0032,5.081404365,13.94-17.425-Mild,-1
564,No,No,46,6.0032,5.204006687,20.86-17.425-Mild,-1
565,No,No,49,7.0015,5.056245805,13.94-17.425-Mild,-1
566,No,No,46,0,4.795790546,13.94-18.18-Mild,-1
567,No,No,56,11.0014,4.356708827,12.3-15.15-Mild,-1
568,No,No,61,8.9981,3.044522438,11.48-14.395-Mild,-1
569,No,No,61,7.0015,3.258096538,20.87-14.395-Mild,-1
570,No,No,60,0,3.295836866,10.66-15.15-Mild,-1
571,No,No,60,0,4.127134385,10.66-24.41-Mild,-1
572,No,No,65,0,3.401197382,9.84-14.395-Cold,-1
573,No,Yes,65,0,2.708050201,9.84-14.395-Cold,-1
574,No,Yes,75,0,1.609437912,9.02-13.635-Cold,-1
575,No,Yes,80,0,1.098612289,8.2-12.88-Cold,-1
576,No,Yes,86,0,0,8.2-12.88-Cold,-1
577,No,Yes,86,0,0.6931471806,8.2-12.88-Cold,-1
578,No,Yes,86,0,2.302585093,8.2-12.88-Cold,-1
579,No,Yes,93,,3.401197382,7.38-12.12-Cold,-1
580,No,Yes,86,,4.553876892,7.38-12.12-Cold,-1
581,No,Yes,100,0,5.438079309,6.56-11.365-Cold,-2
582,No,Yes,80,0,4.770684624,9.02-13.635-Cold,-1
583,No,Yes,75,7.0015,4.007333185,9.84-12.88-Cold,-1
584,No,Yes,65,6.0032,3.850147602,12.3-15.91-Mild,-1
585,No,Yes,62,0,4.189654742,13.12-17.425-Mild,-2
586,No,Yes,57,6.0032,4.158883083,14.76-18.18-Mild,-2
587,No,Yes,57,6.0032,4.094344562,14.76-18.18-Mild,-2
588,No,Yes,54,6.0032,3.912023005,20.89-19.695-Mild,-2
589,No,Yes,57,8.9981,4.736198448,14.76-17.425-Mild,-2
590,No,Yes,70,11.0014,5.375278408,20.89-15.91-Mild,-2
591,No,Yes,66,8.9981,5.164785974,13.94-16.665-Mild,-2
592,No,Yes,70,0,4.852030264,13.12-17.425-Mild,-2
593,No,Yes,70,7.0015,4.477336814,13.12-16.665-Mild,-2
594,No,Yes,70,0,4.356708827,13.12-17.425-Mild,-1
595,No,Yes,81,6.0032,3.610917913,20.9-15.15-Mild,-1
596,No,Yes,81,0,3.218875825,20.9-16.665-Mild,-2
597,No,Yes,87,0,2.302585093,11.48-15.91-Mild,-2
598,No,Yes,87,0,1.386294361,11.48-15.91-Mild,-2
599,No,Yes,93,7.0015,0.6931471806,10.66-13.635-Mild,-2
600,No,Yes,93,11.0014,0,11.48-13.635-Mild,-3
601,No,Yes,93,11.0014,1.098612289,10.66-12.88-Mild,-1
602,No,Yes,81,22.0028,0.6931471806,10.66-11.365-Mild,-1
603,No,Yes,70,22.0028,3.663561646,10.66-11.365-Mild,-1
604,No,Yes,65,27.9993,4.605170186,20.91-9.85-Mild,-1
605,No,Yes,56,32.9975,5.493061443,20.91-9.85-Mild,-1
606,No,Yes,52,32.9975,4.905274778,20.91-9.85-Mild,-1
607,No,Yes,47,36.9974,3.871201011,9.02-9.09-Cold,-1
608,No,Yes,47,31.0009,3.912023005,9.02-9.09-Cold,-1
609,No,Yes,38,32.9975,4.17438727,9.84-9.85-Cold,-1
610,No,Yes,32,30.0026,3.912023005,9.84-9.85-Cold,-2
611,No,Yes,37,27.9993,4.158883083,9.02-9.85-Cold,-1
612,No,Yes,35,26.0027,3.931825633,9.02-9.85-Cold,-1
613,No,Yes,35,35.0008,4.418840608,9.02-9.09-Cold,-1
614,No,Yes,32,39.0007,5.170483995,9.02-9.09-Cold,-1
615,No,Yes,32,26.0027,5.023880521,8.2-9.09-Cold,-1
616,No,Yes,40,31.0009,4.615120517,6.56-6.06-Cold,-1
617,No,Yes,40,22.0028,4.025351691,6.56-6.82-Cold,-1
618,No,Yes,33,31.0009,3.988984047,5.74-5.305-Cold,-1
619,No,Yes,33,23.9994,3.36729583,4.92-5.305-Cold,-1
620,No,Yes,33,22.0028,2.48490665,4.92-5.305-Cold,-1
621,No,Yes,36,23.9994,2.833213344,4.1-3.79-Cold,-1
622,No,Yes,36,15.0013,1.945910149,20.94-5.305-Mild,-1
623,No,Yes,38,19.0012,1.098612289,3.28-3.79-Cold,-1
624,No,Yes,45,8.9981,0.6931471806,2.46-3.79-Cold,-1
625,No,Yes,45,7.0015,1.945910149,2.46-5.305-Cold,-1
626,No,Yes,45,0,3.761200116,2.46-7.575-Cold,-1
627,No,Yes,49,7.0015,4.59511985,2.46-5.305-Cold,-1
628,No,Yes,42,0,5.293304825,4.1-6.82-Cold,-1
629,No,Yes,39,11.0014,4.812184355,4.92-6.82-Cold,-1
630,No,Yes,36,0,4.077537444,5.74-9.09-Cold,-1
631,No,Yes,43,11.0014,3.713572067,20.96-7.575-Mild,-2
632,No,Yes,40,15.0013,4.110873864,7.38-9.09-Cold,-2
633,No,Yes,40,,4.234106505,7.38-8.335-Cold,-1
634,No,Yes,34,,4.060443011,8.2-9.09-Cold,-1
635,No,Yes,34,,4.158883083,8.2-9.09-Cold,-2
636,No,Yes,37,16.9979,4.369447852,8.2-9.85-Cold,-2
637,No,Yes,34,16.9979,5.111987788,8.2-9.85-Cold,-2
638,No,Yes,47,19.9995,5.135798437,7.38-8.335-Cold,-2
639,No,Yes,86,16.9979,4.477336814,5.74-6.06-Cold,-3
640,No,Yes,86,,4.430816799,5.74-7.575-Cold,-3
641,No,Yes,86,11.0014,4.418840608,20.97-7.575-Mild,-2
642,No,Yes,80,11.0014,3.828641396,6.56-8.335-Cold,-3
643,No,Yes,80,12.998,3.610917913,6.56-7.575-Cold,-3
644,No,Yes,86,12.998,2.772588722,5.74-6.82-Cold,-3
645,No,Yes,80,8.9981,1.945910149,5.74-7.575-Cold,-3
646,No,Yes,80,,1.098612289,5.74-7.575-Cold,-3
647,No,Yes,59,15.0013,0,5.74-6.82-Cold,-2
648,No,Yes,50,15.0013,1.791759469,4.92-6.06-Cold,-2
649,No,Yes,54,19.0012,3.258096538,4.92-6.06-Cold,-2
650,No,Yes,50,27.9993,4.59511985,4.1-3.79-Cold,-1
651,No,Yes,49,22.0028,5.18178355,4.1-3.79-Cold,-1
652,No,Yes,42,23.9994,4.804021045,4.92-5.305-Cold,-1
653,No,Yes,42,19.9995,3.555348061,4.92-5.305-Cold,-1
654,No,Yes,39,23.9994,3.80666249,5.74-6.06-Cold,-1
655,No,Yes,34,,4.234106505,6.56-6.82-Cold,-1
656,No,Yes,29,19.9995,4.127134385,7.38-8.335-Cold,-1
657,No,Yes,27,19.0012,3.871201011,21.01-9.09-Mild,-1
658,No,Yes,25,16.9979,3.912023005,8.2-9.85-Cold,-1
659,No,Yes,27,19.9995,4.382026635,8.2-9.09-Cold,-1
660,No,Yes,26,12.998,5.105945474,7.38-9.09-Cold,-1
661,No,Yes,28,8.9981,5.075173815,6.56-9.09-Cold,-1
662,No,Yes,28,7.0015,4.718498871,5.74-8.335-Cold,-1
663,No,Yes,31,6.0032,4.574710979,5.74-9.09-Cold,-1
664,No,Yes,39,0,4.276666119,5.74-10.605-Cold,-1
665,No,Yes,39,0,3.931825633,4.92-9.85-Cold,-1
666,No,Yes,42,7.0015,3.526360525,4.92-7.575-Cold,-1
667,No,Yes,49,7.0015,2.63905733,4.1-6.82-Cold,-1
668,No,Yes,54,6.0032,1.945910149,4.1-6.82-Cold,-1
669,No,Yes,54,6.0032,1.098612289,4.1-6.82-Cold,-1
670,No,Yes,63,6.0032,1.386294361,3.28-6.06-Cold,-1
671,No,Yes,68,0,3.17805383,4.1-9.09-Cold,-1
672,No,Yes,73,0,4.304065093,3.28-8.335-Cold,-1
673,No,Yes,74,11.0014,5.375278408,4.1-6.06-Cold,-1
674,No,Yes,74,15.0013,4.941642423,4.92-6.06-Cold,-1
675,No,Yes,69,12.998,3.784189634,5.74-6.82-Cold,-1
676,No,Yes,47,8.9981,4.158883083,9.02-11.365-Cold,-1
677,No,Yes,47,8.9981,4.262679877,9.02-11.365-Cold,-1
678,No,Yes,35,12.998,4.700480366,9.84-11.365-Cold,-1
679,No,Yes,26,16.9979,4.430816799,12.3-14.395-Mild,-1
680,No,Yes,21,11.0014,4.304065093,13.12-15.91-Mild,-1
681,No,Yes,28,12.998,4.828313737,12.3-14.395-Mild,-1
682,No,Yes,24,0,5.351858133,12.3-16.665-Mild,-1
683,No,Yes,28,0,5.159055299,11.48-15.91-Mild,-1
684,No,Yes,33,0,4.615120517,21.06-15.15-Mild,-1
685,No,Yes,55,8.9981,4.143134726,9.02-11.365-Cold,-1
686,No,Yes,59,8.9981,3.850147602,8.2-10.605-Cold,-1
687,No,Yes,64,6.0032,3.761200116,8.2-11.365-Cold,-1
688,No,Yes,69,0,3.970291914,7.38-12.12-Cold,-1
689,No,No,69,6.0032,3.401197382,6.56-9.85-Cold,-1
690,No,No,86,0,3.17805383,5.74-10.605-Cold,-1
691,No,No,80,0,2.708050201,5.74-10.605-Cold,-1
692,No,No,80,0,2.302585093,4.92-9.85-Cold,-1
693,No,No,74,6.0032,1.386294361,4.92-8.335-Cold,-1
694,No,No,74,6.0032,0,4.92-8.335-Cold,-1
695,No,No,93,12.998,0.6931471806,21.08-6.82-Mild,-1
696,No,No,80,7.0015,2.397895273,21.08-7.575-Mild,-1
697,No,No,86,8.9981,3.401197382,5.74-7.575-Cold,-1
698,No,No,64,8.9981,3.761200116,6.56-9.09-Cold,-1
699,No,No,41,16.9979,4.430816799,9.02-10.605-Cold,-1
700,No,No,28,22.0028,4.736198448,12.3-13.635-Mild,-1
701,No,No,39,31.0009,4.787491743,12.3-13.635-Mild,-1
702,No,No,39,,4.905274778,12.3-13.635-Mild,-1
703,No,No,31,19.0012,4.787491743,13.94-15.91-Mild,-1
704,No,No,29,27.9993,5.159055299,13.94-15.15-Mild,-1
705,No,No,29,27.9993,4.976733742,21.09-15.15-Mild,-1
706,No,No,31,35.0008,4.919980926,13.12-14.395-Mild,-1
707,No,No,38,22.0028,4.158883083,11.48-12.88-Mild,-1
708,No,No,38,11.0014,3.713572067,11.48-13.635-Mild,-1
709,No,No,41,15.0013,3.688879454,10.66-12.88-Mild,-1
710,No,No,41,0,3.931825633,10.66-15.15-Mild,-1
711,No,No,44,6.0032,3.80666249,9.84-12.88-Cold,-1
712,No,No,51,8.9981,3.465735903,9.02-11.365-Cold,-1
713,No,No,64,7.0015,3.663561646,8.2-11.365-Cold,-1
714,No,No,59,6.0032,3.17805383,8.2-11.365-Cold,-1
715,No,No,75,6.0032,2.995732274,21.11-11.365-Mild,-2
716,No,No,69,7.0015,2.48490665,8.2-11.365-Cold,-2
717,No,No,69,11.0014,0.6931471806,8.2-10.605-Cold,-2
718,No,No,69,8.9981,1.609437912,8.2-10.605-Cold,-2
719,No,No,55,0,1.098612289,9.02-13.635-Cold,-2
720,No,No,64,12.998,2.48490665,21.11-11.365-Mild,-2
721,No,No,60,15.0013,3.850147602,9.84-11.365-Cold,-2
722,No,No,45,22.0028,4.65396035,21.12-13.635-Mild,-1
723,No,No,39,30.0026,4.718498871,13.12-14.395-Mild,-1
724,No,No,32,31.0009,5.023880521,14.76-15.91-Mild,-1
725,No,No,29,23.9994,5.036952602,15.58-19.695-Mild,-1
726,No,No,30,27.9993,5.081404365,16.4-20.455-Mild,-2
727,No,No,30,19.9995,5.087596335,16.4-20.455-Mild,-2
728,No,No,28,22.0028,4.8978398,17.22-21.21-Mild,-2
729,No,No,28,22.0028,4.828313737,17.22-21.21-Mild,-1
730,No,No,32,19.9995,4.553876892,21.12-20.455-Mild,-1
731,No,No,35,19.0012,4.110873864,16.4-20.455-Mild,-1
732,No,No,35,22.0028,3.850147602,16.4-20.455-Mild,-1
733,No,No,35,23.9994,3.931825633,16.4-20.455-Mild,-1
734,No,No,35,19.9995,3.583518938,16.4-20.455-Mild,-1
735,No,No,35,23.9994,3.401197382,16.4-24.68-Mild,-1
736,No,Yes,37,23.9994,2.397895273,15.58-19.695-Mild,-1
737,No,Yes,37,23.9994,1.945910149,15.58-19.695-Mild,-1
738,No,Yes,40,19.9995,0.6931471806,14.76-16.665-Mild,-1
739,No,Yes,46,15.0013,0.6931471806,13.94-15.91-Mild,-1
740,No,Yes,53,19.0012,0.6931471806,13.12-15.15-Mild,-1
741,No,Yes,53,19.0012,1.098612289,13.12-24.69-Mild,-1
742,No,Yes,46,19.9995,3.258096538,13.94-15.15-Mild,-1
743,No,Yes,46,19.9995,4.584967479,13.94-15.15-Mild,-1
744,No,Yes,40,31.0009,5.545177444,15.58-19.695-Mild,-1
745,No,Yes,37,26.0027,4.86753445,16.4-20.455-Mild,-1
746,No,Yes,33,15.0013,4.007333185,18.04-21.97-Mild,-1
747,No,Yes,23,16.9979,3.970291914,21.14-25-Mild,-1
748,No,Yes,22,30.0026,4.836281907,22.96-26.515-Mild,-1
749,No,Yes,19,26.0027,4.787491743,23.78-27.275-Mild,-1
750,No,Yes,15,32.9975,4.49980967,24.6-29.545-Mild,-1
751,No,Yes,21,43.9989,4.49980967,22.96-26.515-Mild,-1
752,No,Yes,27,31.0009,4.770684624,21.32-25-Mild,-1
753,No,Yes,33,40.9973,5.493061443,18.86-22.725-Mild,-1
754,No,Yes,40,40.9973,5.323009979,16.4-20.455-Mild,-1
755,No,Yes,43,32.9975,4.584967479,15.58-19.695-Mild,-1
756,No,Yes,46,31.0009,4.248495242,14.76-15.91-Mild,-1
757,No,Yes,50,35.0008,3.761200116,21.14-15.91-Mild,-1
758,No,Yes,46,43.9989,3.80666249,13.94-24.69-Mild,-1
759,No,Yes,49,32.9975,2.995732274,13.12-14.395-Mild,-1
760,No,Yes,49,27.9993,2.944438979,12.3-13.635-Mild,-1
761,No,Yes,42,51.9987,1.609437912,12.3-12.12-Mild,-1
762,No,Yes,41,46.0022,1.098612289,11.48-11.365-Mild,-1
763,No,Yes,37,35.0008,0,21.14-9.09-Mild,-1
764,No,Yes,32,31.0009,1.386294361,9.02-9.09-Cold,-1
765,No,Yes,32,22.0028,3.401197382,8.2-9.09-Cold,-1
766,No,Yes,32,23.9994,4.65396035,8.2-9.09-Cold,-1
767,No,Yes,32,23.9994,5.407171771,8.2-9.09-Cold,-1
768,No,Yes,29,30.0026,4.700480366,9.02-9.85-Cold,-1
769,No,Yes,27,19.0012,3.951243719,9.84-10.605-Cold,-1
770,No,Yes,25,16.9979,4.043051268,21.15-12.12-Mild,-1
771,No,Yes,24,16.9979,4.262679877,11.48-13.635-Mild,-1
772,No,Yes,21,15.0013,4.406719247,13.12-15.15-Mild,-1
773,No,Yes,19,15.0013,4.369447852,13.94-15.91-Mild,-1
774,No,Yes,19,11.0014,4.442651256,13.94-16.665-Mild,-1
775,No,Yes,19,16.9979,4.584967479,13.94-15.91-Mild,-1
776,No,Yes,22,15.0013,5.327876169,13.12-15.15-Mild,-1
777,No,Yes,22,8.9981,5.356586275,12.3-15.15-Mild,-1
778,No,Yes,26,8.9981,4.976733742,11.48-14.395-Mild,-1
779,No,Yes,33,7.0015,4.615120517,10.66-13.635-Mild,-1
780,No,Yes,52,0,4.189654742,9.84-14.395-Cold,-1
781,No,Yes,44,0,3.713572067,9.84-14.395-Cold,-1
782,No,Yes,44,6.0032,2.995732274,21.17-12.88-Mild,-2
783,No,Yes,41,6.0032,2.708050201,9.02-12.88-Cold,-1
784,No,Yes,44,6.0032,2.197224577,8.2-11.365-Cold,-1
785,No,Yes,47,12.998,0,21.17-9.85-Mild,-2
786,No,Yes,51,12.998,0,8.2-9.85-Cold,-1
787,No,Yes,47,12.998,1.609437912,8.2-9.85-Cold,-1
788,No,Yes,55,15.0013,3.496507561,8.2-9.85-Cold,-1
789,No,Yes,55,15.0013,4.682131227,8.2-9.85-Cold,-2
790,No,Yes,55,11.0014,5.438079309,9.02-11.365-Cold,-2
791,No,Yes,52,19.0012,4.820281566,9.84-10.605-Cold,-1
792,No,Yes,41,26.0027,4.234106505,10.66-11.365-Mild,-1
793,No,Yes,34,19.9995,4.189654742,13.94-15.15-Mild,-1
794,No,Yes,32,22.0028,4.454347296,15.58-19.695-Mild,-1
795,No,Yes,30,23.9994,4.532599493,17.22-21.21-Mild,-1
796,No,Yes,28,27.9993,4.406719247,18.86-22.725-Mild,-1
797,No,Yes,28,27.9993,4.762173935,18.86-22.725-Mild,-1
798,No,Yes,31,26.0027,4.804021045,18.86-22.725-Mild,-1
799,No,Yes,28,19.0012,5.541263545,21.19-22.725-Mild,-1
800,No,Yes,40,15.0013,5.402677382,16.4-20.455-Mild,-1
801,No,Yes,53,15.0013,5.081404365,21.19-15.91-Mild,-1
802,No,Yes,43,12.998,4.770684624,15.58-19.695-Mild,-1
803,No,Yes,46,12.998,4.521788577,14.76-17.425-Mild,-1
